mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.281413475672404,0.007970963074188103,0.13330785433451334,0.004042880656305212,5,600,"{'clf__max_depth': 5, 'clf__n_estimators': 600}",0.819327731092437,0.8270042194092827,0.8396624472573839,0.8286647992530346,0.00838424373215796,4
0.2727779547373454,0.00654631003008423,0.07420976956685384,0.007881667684121322,6,100,"{'clf__max_depth': 6, 'clf__n_estimators': 100}",0.8235294117647058,0.8227848101265823,0.8396624472573839,0.8286588897162241,0.007786626005362725,5
0.4947670300801595,0.006620920774180108,0.08818944295247395,0.005087186390537944,6,200,"{'clf__max_depth': 6, 'clf__n_estimators': 200}",0.8235294117647058,0.8227848101265823,0.8354430379746836,0.827252419955324,0.005799613524719743,11
0.7570275465647379,0.019992953091303355,0.10678219795227051,0.00676092037895965,6,300,"{'clf__max_depth': 6, 'clf__n_estimators': 300}",0.8277310924369747,0.8227848101265823,0.8312236286919831,0.8272465104185134,0.003462131279467424,12
0.8656667073567709,0.008851039602153632,0.10787669817606609,0.006091773982726482,6,400,"{'clf__max_depth': 6, 'clf__n_estimators': 400}",0.8319327731092437,0.8270042194092827,0.8312236286919831,0.8300535404035032,0.002175544429252637,2
1.078115701675415,0.007775933201435519,0.12865527470906576,0.008485205896778628,6,500,"{'clf__max_depth': 6, 'clf__n_estimators': 500}",0.8361344537815126,0.8270042194092827,0.8354430379746836,0.832860570388493,0.004150674567525621,1
1.3069900671641033,0.007061347312340225,0.13425103823343912,0.0012975971609745797,6,600,"{'clf__max_depth': 6, 'clf__n_estimators': 600}",0.8361344537815126,0.8270042194092827,0.8270042194092827,0.8300476308666926,0.004304033758950855,3
0.2961386839548747,0.010794267537447022,0.07856170336405437,0.0016275797503100288,7,100,"{'clf__max_depth': 7, 'clf__n_estimators': 100}",0.8319327731092437,0.8016877637130801,0.8354430379746836,0.8230211915990026,0.015152928185211634,19
0.47792259852091473,0.014940736631530468,0.09334476788838704,0.0037048993010331357,7,200,"{'clf__max_depth': 7, 'clf__n_estimators': 200}",0.8277310924369747,0.810126582278481,0.8312236286919831,0.8230271011358129,0.009232803563541597,16
0.701399564743042,0.017944354833201472,0.10244631767272949,0.007905958220811816,7,300,"{'clf__max_depth': 7, 'clf__n_estimators': 300}",0.8277310924369747,0.810126582278481,0.8270042194092827,0.8216206313749129,0.008132935491894887,25
0.931260903676351,0.022983795693598073,0.1058657169342041,0.003487360235374498,7,400,"{'clf__max_depth': 7, 'clf__n_estimators': 400}",0.8277310924369747,0.8059071729957806,0.8270042194092827,0.8202141616140127,0.010120919872266645,27
1.036044438680013,0.006594333896820785,0.10258102416992188,0.0023019717675710595,7,500,"{'clf__max_depth': 7, 'clf__n_estimators': 500}",0.8277310924369747,0.810126582278481,0.8312236286919831,0.8230271011358129,0.009232803563541597,16
1.0983424186706543,0.010393730854180884,0.0955367883046468,0.0010305716065591526,7,600,"{'clf__max_depth': 7, 'clf__n_estimators': 600}",0.8277310924369747,0.810126582278481,0.8312236286919831,0.8230271011358129,0.009232803563541597,16
